user_id,timestamp,song,artist,session_id,duration
1982,2024-04-12 12:00:00,Hey Jude,The Beatles,6908,3.06
1096,2024-10-18 05:26:00,Hotel California,Eagles,8043,6.9
1549,2024-02-18 16:59:00,Bohemian Rhapsody,Queen,5757,5.03
1246,2024-03-19 12:39:00,Back in Black,AC/DC,8266,5.65
1597,2024-11-18 21:15:00,Comfortably Numb,Pink Floyd,7508,3.67
1309,2024-09-26 12:17:00,Like a Prayer,Madonna,6046,5.14
1774,2024-07-30 14:33:00,With or Without You,U2,6727,4.52
1316,2024-11-03 03:34:00,Back in Black,AC/DC,9402,2.59
1526,2024-08-18 12:15:00,Like a Prayer,Madonna,9758,8.04
1717,2024-09-17 04:59:00,Back in Black,AC/DC,8035,3.04
1442,2024-03-28 17:39:00,Stairway to Heaven,Led Zeppelin,9535,2.78
1367,2024-04-25 10:09:00,Back in Black,AC/DC,8840,3.93
1353,2024-05-02 16:46:00,Like a Prayer,Madonna,7951,5.47
1003,2024-06-07 03:08:00,Bohemian Rhapsody,Queen,6028,8.47
1506,2024-11-03 09:40:00,Bohemian Rhapsody,Queen,8157,3.23
1520,2024-03-23 11:17:00,Billie Jean,Michael Jackson,5022,4.09
1632,2024-01-19 19:02:00,Hey Jude,The Beatles,5724,2.52
1567,2024-10-08 23:27:00,Comfortably Numb,Pink Floyd,5756,5.52
1547,2024-07-21 08:19:00,Billie Jean,Michael Jackson,9104,7.14
1185,2024-05-08 21:30:00,Like a Prayer,Madonna,6738,3.2
1716,2024-02-26 11:55:00,Billie Jean,Michael Jackson,8731,7.99
1071,2024-03-29 02:19:00,Like a Prayer,Madonna,8305,4.74
1916,2024-07-24 19:40:00,With or Without You,U2,6409,6.03
1349,2024-04-19 01:06:00,Stairway to Heaven,Led Zeppelin,7857,7.49
1814,2024-09-23 14:41:00,Hotel California,Eagles,7275,6.63
1763,2024-12-29 18:12:00,Smells Like Teen Spirit,Nirvana,6258,5.99
1902,2024-09-04 09:57:00,Back in Black,AC/DC,8810,6.72
1461,2024-12-21 05:36:00,Back in Black,AC/DC,9099,5.81
1842,2024-05-31 07:23:00,Bohemian Rhapsody,Queen,5326,3.35
1598,2024-10-11 17:39:00,With or Without You,U2,8819,2.52
1819,2024-08-11 00:34:00,Bohemian Rhapsody,Queen,7050,3.33
1050,2024-03-11 12:32:00,With or Without You,U2,6312,7.53
1074,2024-02-18 13:23:00,With or Without You,U2,6049,3.26
1914,2024-09-30 18:24:00,Comfortably Numb,Pink Floyd,6904,2.89
1055,2024-04-03 09:34:00,Smells Like Teen Spirit,Nirvana,6448,5.14
1855,2024-06-10 13:45:00,Back in Black,AC/DC,9612,3.49
1630,2024-01-20 19:47:00,Hey Jude,The Beatles,8646,6.87
1341,2024-09-07 19:38:00,Back in Black,AC/DC,8423,7.37
1179,2024-03-27 20:08:00,Stairway to Heaven,Led Zeppelin,7839,5.54
1906,2024-10-25 09:59:00,With or Without You,U2,9290,3.06
1768,2024-04-17 17:09:00,Billie Jean,Michael Jackson,6004,4.69
1202,2024-03-31 22:36:00,With or Without You,U2,9556,4.29
1500,2024-01-20 22:15:00,Bohemian Rhapsody,Queen,5779,3.45
1450,2024-09-14 13:19:00,Comfortably Numb,Pink Floyd,8290,7.63
1802,2024-04-02 17:25:00,Hey Jude,The Beatles,9563,5.07
1115,2024-03-21 17:11:00,Back in Black,AC/DC,9714,8.35
1907,2024-03-13 11:15:00,Bohemian Rhapsody,Queen,8886,6.36
1753,2024-09-27 06:30:00,Billie Jean,Michael Jackson,6967,2.85
1271,2024-12-23 11:38:00,With or Without You,U2,7847,7.03
1548,2024-10-06 12:06:00,Comfortably Numb,Pink Floyd,6056,7.0
1948,2024-01-30 18:26:00,Comfortably Numb,Pink Floyd,6258,5.16
1211,2024-07-18 03:38:00,Like a Prayer,Madonna,8546,3.71
1999,2024-06-15 13:13:00,Hey Jude,The Beatles,7108,7.11
1548,2024-01-20 12:15:00,Smells Like Teen Spirit,Nirvana,5762,7.58
1990,2024-04-04 20:40:00,Back in Black,AC/DC,9144,6.67
1201,2024-11-23 05:14:00,With or Without You,U2,6642,7.71
1203,2024-12-27 06:58:00,Bohemian Rhapsody,Queen,6450,4.78
1166,2024-12-23 07:02:00,Like a Prayer,Madonna,9677,5.0
1876,2024-06-10 09:13:00,Comfortably Numb,Pink Floyd,7031,4.83
1798,2024-09-13 12:42:00,Billie Jean,Michael Jackson,8016,4.57
1733,2024-02-05 18:59:00,Bohemian Rhapsody,Queen,5232,6.84
1906,2024-10-26 20:43:00,Stairway to Heaven,Led Zeppelin,8333,3.05
1585,2024-09-08 16:12:00,Like a Prayer,Madonna,9692,5.81
1833,2024-07-05 14:57:00,Comfortably Numb,Pink Floyd,6184,6.74
1474,2024-11-17 17:09:00,Comfortably Numb,Pink Floyd,5264,6.89
1558,2024-02-20 00:04:00,Back in Black,AC/DC,8903,3.95
1834,2024-08-27 14:22:00,Hotel California,Eagles,5519,6.86
1023,2024-02-28 22:35:00,Billie Jean,Michael Jackson,6464,7.85
1166,2024-07-08 11:32:00,Like a Prayer,Madonna,9265,6.4
1846,2024-04-19 16:48:00,Like a Prayer,Madonna,6158,6.35
1618,2024-08-04 15:18:00,Back in Black,AC/DC,5189,5.56
1973,2024-06-01 20:01:00,With or Without You,U2,8386,5.78
1167,2024-11-30 14:13:00,Billie Jean,Michael Jackson,8838,3.81
1993,2024-09-07 13:37:00,Hotel California,Eagles,5186,7.52
1270,2024-05-07 23:20:00,With or Without You,U2,5122,6.22
1388,2024-03-20 02:49:00,Hotel California,Eagles,9429,4.74
1313,2024-08-09 12:57:00,With or Without You,U2,8378,8.16
1633,2024-03-12 07:43:00,Hotel California,Eagles,7185,7.92
1159,2024-03-24 03:18:00,Comfortably Numb,Pink Floyd,7701,5.83
1555,2024-01-28 11:57:00,Hey Jude,The Beatles,5842,3.35
1721,2024-10-22 02:48:00,Like a Prayer,Madonna,9386,4.88
1662,2024-10-04 21:44:00,With or Without You,U2,6195,3.6
1494,2024-10-27 03:14:00,Smells Like Teen Spirit,Nirvana,8084,3.63
1970,2024-07-10 16:12:00,Like a Prayer,Madonna,7569,5.65
1552,2024-04-21 00:52:00,Billie Jean,Michael Jackson,8746,4.75
1879,2024-12-01 20:41:00,Hey Jude,The Beatles,8717,5.34
1466,2024-02-12 16:22:00,Hey Jude,The Beatles,9862,4.2
1869,2024-05-04 02:26:00,Like a Prayer,Madonna,9625,6.44
1557,2024-08-12 12:34:00,With or Without You,U2,8312,2.52
1293,2024-04-16 02:37:00,Like a Prayer,Madonna,6345,6.18
1910,2024-02-16 17:17:00,With or Without You,U2,8620,6.99
1340,2024-07-22 22:51:00,Smells Like Teen Spirit,Nirvana,9897,5.24
1659,2024-12-14 18:33:00,Billie Jean,Michael Jackson,5396,3.91
1778,2024-02-12 11:19:00,Billie Jean,Michael Jackson,8007,6.1
1705,2024-06-15 19:39:00,Billie Jean,Michael Jackson,8245,7.28
1731,2024-06-16 00:43:00,Billie Jean,Michael Jackson,8410,3.89
1485,2024-06-15 15:44:00,Comfortably Numb,Pink Floyd,6317,5.49
1178,2024-06-06 23:56:00,Billie Jean,Michael Jackson,5120,7.5
1094,2024-05-22 13:46:00,Hotel California,Eagles,5259,6.51
1502,2024-04-19 21:00:00,Stairway to Heaven,Led Zeppelin,7949,5.12
1472,2024-11-30 18:42:00,Comfortably Numb,Pink Floyd,7800,7.02
1754,2024-05-30 17:18:00,Smells Like Teen Spirit,Nirvana,9835,2.75
1676,2024-03-02 14:09:00,Bohemian Rhapsody,Queen,7413,4.09
1998,2024-07-19 07:59:00,Smells Like Teen Spirit,Nirvana,7789,7.94
1827,2024-08-18 21:03:00,Hotel California,Eagles,8889,5.67
1776,2024-03-20 23:47:00,Stairway to Heaven,Led Zeppelin,6366,5.74
1920,2024-04-15 12:33:00,Billie Jean,Michael Jackson,9283,3.99
1762,2024-10-24 05:33:00,Smells Like Teen Spirit,Nirvana,6216,4.35
1950,2024-11-21 04:24:00,Hey Jude,The Beatles,9874,3.73
1600,2024-05-27 13:07:00,Bohemian Rhapsody,Queen,5223,2.92
1727,2024-11-09 22:11:00,Like a Prayer,Madonna,6978,3.66
1522,2024-07-22 03:22:00,Bohemian Rhapsody,Queen,7131,5.24
1698,2024-11-04 19:22:00,Hotel California,Eagles,8328,3.56
1298,2024-10-04 00:03:00,Hey Jude,The Beatles,6043,5.8
1808,2024-12-08 07:10:00,Comfortably Numb,Pink Floyd,6381,7.2
1600,2024-06-11 06:25:00,Hey Jude,The Beatles,8994,6.81
1642,2024-06-06 23:06:00,Smells Like Teen Spirit,Nirvana,5089,6.28
1194,2024-10-24 04:05:00,Back in Black,AC/DC,6297,4.12
1417,2024-08-23 20:11:00,Billie Jean,Michael Jackson,9851,4.34
1580,2024-09-18 23:42:00,Comfortably Numb,Pink Floyd,8633,8.03
1602,2024-10-26 19:07:00,Hotel California,Eagles,7561,7.0
1580,2024-03-07 17:45:00,Hey Jude,The Beatles,5802,7.2
1652,2024-05-04 22:05:00,Bohemian Rhapsody,Queen,7535,4.12
1457,2024-08-31 11:51:00,Hotel California,Eagles,6657,7.88
1612,2024-04-17 09:33:00,Smells Like Teen Spirit,Nirvana,9596,4.9
1837,2024-04-04 21:34:00,Smells Like Teen Spirit,Nirvana,8984,3.49
1139,2024-09-24 04:48:00,Smells Like Teen Spirit,Nirvana,6294,6.05
1647,2024-07-28 12:45:00,Bohemian Rhapsody,Queen,9793,7.17
1228,2024-04-01 16:49:00,Stairway to Heaven,Led Zeppelin,7868,6.6
1807,2024-09-25 19:35:00,Billie Jean,Michael Jackson,9095,8.2
1693,2024-06-26 23:11:00,Smells Like Teen Spirit,Nirvana,5008,2.84
1434,2024-10-23 03:31:00,Like a Prayer,Madonna,5808,5.49
1172,2024-07-24 22:16:00,Like a Prayer,Madonna,5240,4.87
1133,2024-03-21 13:23:00,Bohemian Rhapsody,Queen,8260,5.02
1562,2024-04-19 20:10:00,Back in Black,AC/DC,7659,8.04
1996,2024-08-23 15:20:00,Smells Like Teen Spirit,Nirvana,9659,8.3
1824,2024-08-20 19:05:00,Hey Jude,The Beatles,8734,2.86
1147,2024-04-23 04:02:00,Hotel California,Eagles,7752,5.18
1805,2024-03-22 02:34:00,Hey Jude,The Beatles,6192,3.74
1620,2024-07-06 23:16:00,Back in Black,AC/DC,9166,6.08
1339,2024-03-10 00:26:00,Billie Jean,Michael Jackson,5171,6.76
1817,2024-09-01 06:50:00,Hey Jude,The Beatles,7949,4.25
1064,2024-02-19 19:56:00,Smells Like Teen Spirit,Nirvana,9873,3.61
1039,2024-06-15 09:04:00,Smells Like Teen Spirit,Nirvana,7415,2.57
1246,2024-01-10 11:41:00,Like a Prayer,Madonna,9288,7.34
1808,2024-11-26 07:09:00,Stairway to Heaven,Led Zeppelin,6864,3.15
1573,2024-09-11 05:48:00,Hey Jude,The Beatles,8449,7.79
1718,2024-07-03 17:37:00,Stairway to Heaven,Led Zeppelin,6443,5.26
1603,2024-07-03 08:05:00,Hey Jude,The Beatles,9930,6.06
1342,2024-08-01 05:06:00,Billie Jean,Michael Jackson,5710,4.25
1711,2024-02-27 11:15:00,Billie Jean,Michael Jackson,6264,6.12
1986,2024-04-02 02:19:00,Hotel California,Eagles,6731,2.62
1599,2024-04-29 17:58:00,Back in Black,AC/DC,9214,7.34
1068,2024-11-07 12:59:00,Hey Jude,The Beatles,6698,3.52
1226,2024-05-27 12:56:00,Smells Like Teen Spirit,Nirvana,7173,5.3
1535,2024-01-24 01:38:00,Like a Prayer,Madonna,5249,7.75
1010,2024-04-26 11:16:00,Smells Like Teen Spirit,Nirvana,6337,8.29
1729,2024-01-09 00:18:00,With or Without You,U2,5786,5.89
1267,2024-12-22 07:23:00,With or Without You,U2,6964,8.34
1949,2024-06-28 13:42:00,Comfortably Numb,Pink Floyd,8037,6.0
1437,2024-07-20 06:02:00,Hotel California,Eagles,7178,5.38
1447,2024-08-06 04:10:00,Comfortably Numb,Pink Floyd,5777,6.09
1343,2024-10-31 10:55:00,Stairway to Heaven,Led Zeppelin,6019,2.56
1728,2024-05-23 00:04:00,Like a Prayer,Madonna,5302,2.64
1657,2024-08-03 02:47:00,Stairway to Heaven,Led Zeppelin,5538,7.24
1960,2024-08-28 16:33:00,Hey Jude,The Beatles,5733,6.97
1623,2024-01-06 16:38:00,Smells Like Teen Spirit,Nirvana,5686,4.44
1814,2024-12-22 18:00:00,Comfortably Numb,Pink Floyd,9129,5.12
1180,2024-05-15 18:48:00,Stairway to Heaven,Led Zeppelin,5667,3.38
1524,2024-04-21 19:48:00,Stairway to Heaven,Led Zeppelin,9049,3.01
1163,2024-11-16 10:40:00,Bohemian Rhapsody,Queen,9191,7.19
1704,2024-05-07 13:04:00,Bohemian Rhapsody,Queen,8198,5.09
1937,2024-08-16 01:08:00,Like a Prayer,Madonna,6623,6.71
1532,2024-01-13 14:48:00,Smells Like Teen Spirit,Nirvana,5211,5.19
1721,2024-11-21 05:33:00,Comfortably Numb,Pink Floyd,8759,8.38
1735,2024-04-25 23:13:00,Hotel California,Eagles,9649,3.74
1191,2024-12-24 03:43:00,With or Without You,U2,8247,5.93
1251,2024-09-03 07:24:00,With or Without You,U2,9310,4.74
1336,2024-03-31 06:10:00,Billie Jean,Michael Jackson,5722,5.75
1910,2024-09-19 09:21:00,Hey Jude,The Beatles,7817,3.38
1084,2024-01-12 13:23:00,Billie Jean,Michael Jackson,9214,7.56
1216,2024-12-12 18:12:00,With or Without You,U2,9613,2.61
1087,2024-08-19 23:08:00,Hotel California,Eagles,6053,5.96
1582,2024-05-10 16:23:00,Hotel California,Eagles,6490,3.34
1462,2024-06-22 08:09:00,Hey Jude,The Beatles,8070,5.72
1070,2024-07-31 14:38:00,Back in Black,AC/DC,6040,8.22
1439,2024-11-09 07:31:00,Bohemian Rhapsody,Queen,5571,5.51
1520,2024-11-25 09:37:00,Comfortably Numb,Pink Floyd,6129,5.0
1542,2024-01-14 08:18:00,Stairway to Heaven,Led Zeppelin,7411,6.08
1638,2024-10-08 09:30:00,Bohemian Rhapsody,Queen,5084,5.32
1410,2024-09-05 17:04:00,Smells Like Teen Spirit,Nirvana,6774,6.0
1109,2024-12-06 01:17:00,With or Without You,U2,6417,2.67
1102,2024-06-10 10:06:00,Hey Jude,The Beatles,7654,3.86
1434,2024-04-29 13:24:00,With or Without You,U2,6117,6.57
1223,2024-09-18 16:39:00,Hotel California,Eagles,8604,3.25
1570,2024-11-30 07:34:00,Bohemian Rhapsody,Queen,9348,7.81
1350,2024-01-03 06:36:00,Like a Prayer,Madonna,8675,4.5
1463,2024-03-16 11:42:00,Hotel California,Eagles,6271,8.01
1593,2024-03-10 13:09:00,Hotel California,Eagles,5170,4.63
1946,2024-03-19 11:15:00,Hotel California,Eagles,8465,4.92
1735,2024-04-07 08:18:00,Stairway to Heaven,Led Zeppelin,5238,4.78
1753,2024-03-08 20:53:00,Stairway to Heaven,Led Zeppelin,9914,2.75
1280,2024-12-10 04:45:00,Hotel California,Eagles,6793,2.72
1781,2024-01-30 06:52:00,With or Without You,U2,8450,4.28
1541,2024-11-21 01:05:00,With or Without You,U2,5875,3.18
1331,2024-11-05 17:27:00,Back in Black,AC/DC,9510,4.14
1513,2024-01-09 07:25:00,Billie Jean,Michael Jackson,6100,6.48
1857,2024-09-21 13:23:00,Hotel California,Eagles,9877,7.64
1383,2024-05-22 13:43:00,Comfortably Numb,Pink Floyd,5422,7.13
2000,2024-02-04 12:58:00,With or Without You,U2,7454,6.03
1538,2024-07-13 12:04:00,Billie Jean,Michael Jackson,8741,7.54
1546,2024-02-01 19:22:00,Smells Like Teen Spirit,Nirvana,7047,6.54
1393,2024-09-18 10:19:00,Back in Black,AC/DC,8397,3.66
1231,2024-04-22 02:10:00,Like a Prayer,Madonna,7947,3.99
1724,2024-12-08 00:46:00,Bohemian Rhapsody,Queen,8664,7.27
1678,2024-08-13 22:01:00,Billie Jean,Michael Jackson,9442,4.88
1048,2024-01-26 22:39:00,Back in Black,AC/DC,5241,6.63
1584,2024-09-23 08:48:00,Smells Like Teen Spirit,Nirvana,6840,4.39
1742,2024-02-03 04:43:00,Stairway to Heaven,Led Zeppelin,8521,6.1
1362,2024-09-11 07:07:00,Bohemian Rhapsody,Queen,7388,3.03
1993,2024-10-03 05:26:00,Stairway to Heaven,Led Zeppelin,7714,7.63
1040,2024-03-21 06:40:00,Back in Black,AC/DC,9707,3.45
1307,2024-01-19 03:04:00,Comfortably Numb,Pink Floyd,7697,7.48
1725,2024-12-16 23:13:00,Comfortably Numb,Pink Floyd,6325,4.42
1176,2024-09-28 11:49:00,Bohemian Rhapsody,Queen,7618,5.51
1184,2024-06-27 12:49:00,Like a Prayer,Madonna,6787,3.67
1097,2024-10-06 22:32:00,Stairway to Heaven,Led Zeppelin,9643,2.7
1320,2024-10-24 06:59:00,Back in Black,AC/DC,9439,4.54
1438,2024-02-20 16:58:00,Hey Jude,The Beatles,8628,6.1
1715,2024-10-21 22:31:00,Hey Jude,The Beatles,9488,2.62
1738,2024-03-09 08:36:00,Hey Jude,The Beatles,7825,8.19
1528,2024-01-13 19:40:00,Back in Black,AC/DC,8898,3.37
1016,2024-07-31 01:58:00,With or Without You,U2,7863,6.92
1205,2024-06-02 04:18:00,Stairway to Heaven,Led Zeppelin,5770,6.58
1862,2024-11-29 21:14:00,Billie Jean,Michael Jackson,5746,6.29
1455,2024-09-06 17:13:00,Smells Like Teen Spirit,Nirvana,9747,4.59
1672,2024-08-11 06:30:00,With or Without You,U2,9571,8.2
1454,2024-01-13 09:46:00,With or Without You,U2,9814,5.65
1704,2024-02-26 03:04:00,Back in Black,AC/DC,9980,5.04
1596,2024-10-08 06:18:00,Hotel California,Eagles,8185,6.17
1364,2024-03-24 00:36:00,Back in Black,AC/DC,8485,4.34
1114,2024-04-02 23:15:00,Billie Jean,Michael Jackson,7814,3.24
1824,2024-08-02 21:28:00,Bohemian Rhapsody,Queen,9474,6.41
1920,2024-08-19 01:11:00,With or Without You,U2,5450,4.94
1685,2024-05-07 06:54:00,Like a Prayer,Madonna,9582,4.15
1724,2024-06-26 23:49:00,Back in Black,AC/DC,8675,4.46
1030,2024-06-26 16:44:00,Hotel California,Eagles,5904,5.33
1934,2024-06-10 04:52:00,Stairway to Heaven,Led Zeppelin,6746,4.47
1781,2024-09-20 19:05:00,Bohemian Rhapsody,Queen,5025,6.8
1855,2024-06-07 23:17:00,Like a Prayer,Madonna,8061,2.69
1357,2024-10-16 00:48:00,Back in Black,AC/DC,9365,5.76
1868,2024-12-26 08:59:00,Smells Like Teen Spirit,Nirvana,7813,7.37
1488,2024-01-10 18:16:00,With or Without You,U2,8025,5.33
1222,2024-01-23 11:28:00,Smells Like Teen Spirit,Nirvana,6597,2.93
1938,2024-06-25 13:40:00,Billie Jean,Michael Jackson,5576,3.27
1088,2024-03-12 23:36:00,Billie Jean,Michael Jackson,6024,3.31
1751,2024-08-18 22:20:00,Hotel California,Eagles,5882,4.52
1805,2024-01-03 13:35:00,Comfortably Numb,Pink Floyd,8540,7.49
1330,2024-04-03 07:02:00,Stairway to Heaven,Led Zeppelin,8528,5.01
1261,2024-06-03 01:21:00,Like a Prayer,Madonna,6025,5.88
1077,2024-12-07 14:58:00,Back in Black,AC/DC,9192,4.4
1223,2024-08-04 22:16:00,Bohemian Rhapsody,Queen,8710,2.88
1235,2024-05-05 18:57:00,Comfortably Numb,Pink Floyd,8943,5.07
1051,2024-11-27 14:54:00,Hotel California,Eagles,5701,6.11
1185,2024-12-07 13:52:00,Hotel California,Eagles,5555,5.66
1391,2024-02-01 11:23:00,Back in Black,AC/DC,9626,5.15
1241,2024-10-23 16:16:00,Smells Like Teen Spirit,Nirvana,8441,2.63
1069,2024-04-16 22:48:00,With or Without You,U2,7804,6.71
1065,2024-07-23 08:10:00,Like a Prayer,Madonna,7950,7.35
1861,2024-06-01 00:49:00,Back in Black,AC/DC,8739,6.85
1132,2024-02-26 07:01:00,Hotel California,Eagles,8607,5.58
1255,2024-02-16 15:28:00,Bohemian Rhapsody,Queen,6173,6.92
1907,2024-06-03 03:32:00,Smells Like Teen Spirit,Nirvana,9567,4.99
1540,2024-04-10 04:31:00,Hey Jude,The Beatles,7940,7.12
1145,2024-04-10 23:57:00,Hotel California,Eagles,6073,4.3
1588,2024-09-12 09:15:00,Bohemian Rhapsody,Queen,8862,6.92
1827,2024-12-15 17:01:00,Back in Black,AC/DC,9106,3.41
1989,2024-03-05 00:22:00,Billie Jean,Michael Jackson,8490,6.39
1683,2024-03-29 00:39:00,Stairway to Heaven,Led Zeppelin,8633,6.23
1061,2024-10-29 11:52:00,Comfortably Numb,Pink Floyd,6555,5.38
1421,2024-12-20 07:23:00,Like a Prayer,Madonna,5307,5.8
1097,2024-02-11 15:36:00,Comfortably Numb,Pink Floyd,8044,2.87
1015,2024-05-23 19:59:00,With or Without You,U2,6074,7.93
1491,2024-08-13 06:05:00,Billie Jean,Michael Jackson,9275,7.22
1783,2024-09-10 04:03:00,Hotel California,Eagles,8772,2.9
1376,2024-06-01 23:13:00,Hotel California,Eagles,7761,4.15
1220,2024-06-18 15:58:00,Bohemian Rhapsody,Queen,5766,3.56
1806,2024-01-13 14:33:00,Bohemian Rhapsody,Queen,7324,5.86
1623,2024-01-15 09:28:00,Comfortably Numb,Pink Floyd,7093,3.8
1709,2024-11-20 19:23:00,Stairway to Heaven,Led Zeppelin,8961,7.08
1100,2024-12-30 23:27:00,Like a Prayer,Madonna,9748,6.6
1126,2024-08-26 04:10:00,Hotel California,Eagles,9224,5.57
1018,2024-09-28 10:06:00,Stairway to Heaven,Led Zeppelin,6246,6.15
1371,2024-01-31 10:03:00,Smells Like Teen Spirit,Nirvana,6411,6.16
1790,2024-09-17 10:01:00,Bohemian Rhapsody,Queen,8458,7.18
1862,2024-05-13 13:52:00,Bohemian Rhapsody,Queen,7736,4.34
1826,2024-02-26 20:37:00,Billie Jean,Michael Jackson,9586,8.04
1512,2024-08-11 00:08:00,Hey Jude,The Beatles,8649,3.56
1630,2024-09-30 05:49:00,Back in Black,AC/DC,6347,5.95
1743,2024-03-27 15:55:00,Comfortably Numb,Pink Floyd,9578,4.41
1933,2024-07-23 03:24:00,Smells Like Teen Spirit,Nirvana,9214,6.82
1830,2024-07-19 23:06:00,Comfortably Numb,Pink Floyd,7174,3.85
1703,2024-08-11 00:57:00,Hotel California,Eagles,8649,5.38
1427,2024-01-25 14:18:00,Billie Jean,Michael Jackson,9768,5.33
1716,2024-01-27 10:29:00,Like a Prayer,Madonna,6579,6.96
1173,2024-11-27 21:24:00,Stairway to Heaven,Led Zeppelin,6746,4.5
1460,2024-07-04 12:51:00,Comfortably Numb,Pink Floyd,5349,6.66
1751,2024-01-27 05:34:00,Back in Black,AC/DC,5751,6.48
1737,2024-04-20 19:24:00,Stairway to Heaven,Led Zeppelin,7663,6.02
1303,2024-04-02 09:52:00,Smells Like Teen Spirit,Nirvana,9019,7.93
1714,2024-08-07 00:15:00,Hotel California,Eagles,6973,8.11
1700,2024-03-01 09:44:00,Billie Jean,Michael Jackson,6641,6.93
1272,2024-07-14 05:21:00,Hey Jude,The Beatles,6302,3.77
1182,2024-06-22 03:22:00,Hotel California,Eagles,6982,5.1
1821,2024-02-13 01:37:00,Hey Jude,The Beatles,7468,4.08
1740,2024-05-14 19:52:00,Bohemian Rhapsody,Queen,6816,4.32
1998,2024-11-14 15:50:00,Smells Like Teen Spirit,Nirvana,7390,5.63
1892,2024-01-25 14:00:00,Hey Jude,The Beatles,7453,3.91
1049,2024-09-29 08:36:00,Smells Like Teen Spirit,Nirvana,6926,5.56
1024,2024-04-15 07:34:00,Hotel California,Eagles,6001,5.73
1844,2024-10-12 13:14:00,Back in Black,AC/DC,5926,5.0
1729,2024-03-21 11:23:00,Stairway to Heaven,Led Zeppelin,9429,5.82
1000,2024-11-09 05:10:00,With or Without You,U2,7242,8.35
1330,2024-09-27 20:41:00,Bohemian Rhapsody,Queen,5434,5.51
1519,2024-09-21 00:18:00,Comfortably Numb,Pink Floyd,8132,4.3
1599,2024-03-04 17:55:00,Smells Like Teen Spirit,Nirvana,9382,7.87
1467,2024-12-14 11:22:00,Smells Like Teen Spirit,Nirvana,9893,6.29
1129,2024-10-04 00:00:00,Bohemian Rhapsody,Queen,8569,5.71
1907,2024-01-16 06:32:00,Stairway to Heaven,Led Zeppelin,7482,7.63
1478,2024-02-17 09:21:00,Back in Black,AC/DC,6676,4.99
1105,2024-07-01 16:58:00,Stairway to Heaven,Led Zeppelin,6581,5.17
1159,2024-03-03 11:34:00,Back in Black,AC/DC,7558,4.86
1066,2024-07-24 23:17:00,Comfortably Numb,Pink Floyd,8472,6.04
1902,2024-05-28 05:57:00,Back in Black,AC/DC,5825,7.4
1554,2024-07-28 08:04:00,Hey Jude,The Beatles,6815,8.25
1097,2024-07-22 05:04:00,Comfortably Numb,Pink Floyd,9818,5.55
1928,2024-09-27 06:27:00,Like a Prayer,Madonna,7179,4.55
1295,2024-03-23 19:42:00,Stairway to Heaven,Led Zeppelin,5928,3.29
1622,2024-06-24 22:00:00,Comfortably Numb,Pink Floyd,9712,6.66
1820,2024-06-17 00:04:00,Back in Black,AC/DC,7862,8.36
1464,2024-03-26 11:04:00,Hey Jude,The Beatles,9539,6.41
1089,2024-10-15 08:30:00,Stairway to Heaven,Led Zeppelin,9238,6.85
1948,2024-02-11 05:40:00,Back in Black,AC/DC,7392,5.73
1603,2024-09-29 07:17:00,Billie Jean,Michael Jackson,8288,7.0
1385,2024-07-13 17:02:00,Back in Black,AC/DC,5204,3.56
1657,2024-06-21 09:55:00,Hey Jude,The Beatles,5250,4.2
1914,2024-08-11 00:01:00,Like a Prayer,Madonna,7955,5.79
1336,2024-09-15 03:48:00,Billie Jean,Michael Jackson,7912,3.93
1108,2024-02-12 15:52:00,Smells Like Teen Spirit,Nirvana,6970,6.88
1238,2024-09-04 07:20:00,Like a Prayer,Madonna,9496,6.67
1349,2024-10-03 17:09:00,Comfortably Numb,Pink Floyd,9247,6.53
1687,2024-01-02 17:41:00,Hey Jude,The Beatles,8014,5.3
1836,2024-09-08 20:29:00,Hotel California,Eagles,6733,6.98
1790,2024-11-02 22:33:00,Bohemian Rhapsody,Queen,5967,6.89
1516,2024-07-04 09:37:00,Bohemian Rhapsody,Queen,5536,6.62
1947,2024-01-02 13:47:00,Bohemian Rhapsody,Queen,5357,2.68
1855,2024-06-29 16:36:00,Hey Jude,The Beatles,5322,6.53
1834,2024-08-01 23:48:00,Comfortably Numb,Pink Floyd,6260,4.83
1793,2024-02-17 22:41:00,Back in Black,AC/DC,8088,5.99
1688,2024-02-24 01:31:00,Bohemian Rhapsody,Queen,8598,4.47
1123,2024-11-09 19:10:00,Like a Prayer,Madonna,9963,3.59
1960,2024-03-27 02:38:00,Like a Prayer,Madonna,9252,6.04
1627,2024-04-22 13:30:00,Bohemian Rhapsody,Queen,6089,7.86
1147,2024-04-28 06:59:00,Stairway to Heaven,Led Zeppelin,7164,6.36
1513,2024-09-14 20:30:00,Hey Jude,The Beatles,5084,2.85
1369,2024-03-28 20:45:00,Hotel California,Eagles,7190,6.42
1911,2024-07-13 14:05:00,Stairway to Heaven,Led Zeppelin,9482,4.42
1405,2024-07-04 05:34:00,Bohemian Rhapsody,Queen,5515,3.34
1964,2024-02-22 14:24:00,Hey Jude,The Beatles,7194,6.66
1966,2024-03-20 17:08:00,Stairway to Heaven,Led Zeppelin,7257,8.43
1728,2024-07-17 14:11:00,Billie Jean,Michael Jackson,8711,5.6
1022,2024-10-12 11:30:00,Comfortably Numb,Pink Floyd,5859,2.78
1661,2024-02-15 23:31:00,Hey Jude,The Beatles,6216,8.39
